帖子id,帖子标题,帖子点赞数,帖子评论数,comment_level,comment_id,parent_comment_id,user_id,content,comment_time,location,like_count,reply_count,char_len,post_category,robot_status,human_role,effective_token_count,topic,topic_prob
69e481e8000000002003ad94,"

",,,1,69e65a5c000000001401c809,,607c1ec0000000000100550a,节气人不是为了节省人力吗？一个机器人干活三个人伺候？,2026.04.21,泰国,0.0,0.0,26,强势|服务者,强势,服务者,10,1,0.9196475920897493
69e481e8000000002003ad94,"

",,,1,69e4a5b6000000001401b819,,58cd40ac5e87e71197ea611b,机器人不会替代人类，因为每个机器人需要好几个人来维护[doge],2026.04.19,浙江,1.0,0.0,32,强势|服务者,强势,服务者,9,1,0.9193184615418835
69e481e8000000002003ad94,"

",,,1,69e5b60f0000000014019004,,60bce334000000000100732b,以后会不会衍生出F1那样的补给团队，机器人一进站框框几个技术人员围过来一顿换,2026.04.20,江苏,0.0,0.0,38,强势|服务者,强势,服务者,12,1,0.9193087317695507
69e481e8000000002003ad94,"

",,,1,69ea62d3000000001401c40d,,5c503615000000001203b19a,说实话，我想不懂，机器人去马拉松要什么意义[笑哭R] 之后是不是智能汽车也要去赛车[笑哭R],2026.04.24,广东,9.0,16.0,46,强势|服务者,强势,服务者,9,1,0.9192813878620503
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db8b10000000001500211c,,5c625681000000001202e466,可以脚底装轮子，需要用的时候放下来可以全速前进，不需要的之后自动收上去就行，步行和轮子两用型,2026.04.12,安徽,0.0,0.0,46,成功|观众,成功,观众,13,1,0.9192759363674424
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e5d9db000000001401bc2c,,56dd0fb51c07df7187a895b6,快干活去吧 制造你们为了干活 不是跑马拉松的 人类高危职业 都还没被替代呢,2026.04.20,上海,0.0,0.0,37,,,,10,1,0.9190586949840823
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,1,69e5b6d4000000001401c400,,5cfceb32000000001602320c,有什么意义呢 马拉松是为了鼓励人类运动精神 让机器人参加是怎么个事,2026.04.20,陕西,0.0,0.0,33,,,,10,1,0.9189797385687403
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db3579000000003501a5a5,,5bd06d68f79c5100019fdd1c,装个轮子会更快？是不是组委会不让装轮子的参加马拉松[偷笑R],2026.04.12,北京,0.0,0.0,30,成功|观众,成功,观众,9,1,0.9189679348706835
69e481e8000000002003ad94,"

",,,1,69e49f05000000001401980f,,6078423000000000010004a9,跟有些人开着带四个轮子的人字拖在弯弯绕的场地里绕圈圈一样，还有一堆人伺候着，也不知道有啥意义，门票还贵的要死[doge],2026.04.19,陕西,4.0,7.0,60,强势|服务者,强势,服务者,17,1,0.9187545035977743
69db34bb000000001a0348ae,"机器人抢救现场

",4896.0,1198.0,1,69dca633000000003500dcba,,585604d16a6a694d96da50c1,你以为是机器人医生学习拯救人类，结果两个人类抬着机器人…………倒反天罡！,2026.04.13,广东,0.0,0.0,36,失败|抢救者,失败,抢救者,12,1,0.9186072215712567
69e481e8000000002003ad94,"

",,,1,69e5aa11000000001401b800,,5fa3aa1e0000000001002ebc,这对吗？ 一个人跑不需要人照顾 一个机器人跑三个人照顾？,2026.04.20,重庆,6.0,3.0,28,强势|服务者,强势,服务者,8,1,0.9108694059565519
69e481e8000000002003ad94,"

",,,1,69e5aa03000000002b001978,,5f655c8600000000010026b3,弄个机器人是服务人，怎么现在相反变成人服务机器了[笑哭R],2026.04.20,新加坡,0.0,0.0,29,强势|服务者,强势,服务者,9,1,0.9108364138369492
69e481e8000000002003ad94,"

",,,1,69e821ba000000001401d41b,,67d4daa7000000000a03e9de,抱歉，各位早上好，占用了社会资源，非常抱歉，娃躺在lcu[哭惹R]一张张单子，我们实在撑不下了。跪求各位看一眼，拉一把...只是没有办法的办法了。[哭惹R][合十R],2026.04.22,山东,0.0,0.0,83,强势|服务者,强势,服务者,20,2,0.952673867217309
69e481e8000000002003ad94,"

",,,2,69e6845c000000001401c803,69e644ed000000001401a009,5c10d197000000000502a74f,你知道以前汽车刚出来的时候是什么样子吗？同样被马车车夫嘲笑，你觉得他没用，只能说明你的认知还不够,2026.04.21,湖南,1.0,,48,强势|服务者,强势,服务者,13,2,0.9363723687314957
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,1,69db60d8000000000d03e794,,62771f8900000000210274c5,昨天不知道要搞测试，夜里回家到处都拦上，绕半天没回来！最后还是给开了个临时口才回到家。[笑哭R][笑哭R],2026.04.12,北京,0.0,0.0,53,成功|观众,成功,观众,14,2,0.9266242103088779
69e481e8000000002003ad94,"

",,,1,69e59dfe000000001401d407,,62dfa6e8000000001f007639,评论区不要去笑！虽然说我平时也是喷子，但是，任何新的科技刚开始他都是个笑话。,2026.04.20,四川,0.0,0.0,38,强势|服务者,强势,服务者,9,2,0.9104156262427965
69e481e8000000002003ad94,"

",,,1,69e4a1fe000000001401ac2b,,5ce8a4710000000018029f7d,评论区有些人急了[doge]，可我觉得这就像人类刚发明蒸汽汽车一样伟大的开始,2026.04.19,广东,0.0,0.0,38,强势|服务者,强势,服务者,10,2,0.9101794494913454
69e481e8000000002003ad94,"

",,,2,69e9e0320000000014019401,69e9de910000000014019c0e,5c2b6aa00000000005024abc,好经典啊，下一句是不是有这个投入不如给老百姓加点工资,2026.04.23,四川,5.0,,26,强势|服务者,强势,服务者,8,2,0.9101003683424043
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db149a000000003502763e,69db0170000000000d03581f,5ccbe39c0000000012015b14,希望你以后四轮永远坐剁椒鱼头，飞机永远坐经济舱最后一排，房子永远租着，什么都用最便宜的,2026.04.12,北京,1.0,,43,成功|观众,成功,观众,13,2,0.9098935699325447
69e481e8000000002003ad94,"

",,,1,69e636b1000000001401c013,,6293d32d00000000210252f2,想办法整到太空去才是王道，让它跟宇航员一样可以到处飘，随时飞回地球，随时飞月亮，想去哪去哪[偷笑R][偷笑R],2026.04.20,广西,0.0,0.0,55,强势|服务者,强势,服务者,14,2,0.9097559460487308
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e761cb0000000014019404,69e7537a000000001401b018,5c07a36a6b58b7227d61f286,自从过完年回来一点起色没有，不知道这次是不是和之前不一样[捂脸R]，我还有两只�套着的……,2026.04.21,广东,0.0,,45,,,,12,2,0.9091700755010591
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69dcd6fa000000001500b73b,69db0fce0000000015005918,5d2f4817000000001603c39c,没有任何物质可以在高温下正常运行。。[呃R] 而且像激光雷达，视觉避障这类设备在浓烟下都是直接失效。。,2026.04.13,马尔代夫,1.0,,51,成功|观众,成功,观众,12,2,0.9089953630074705
69da7e87000000001a03484e,"今晚的亦庄机器人马拉松测试

",,8169.0,2,69db1821000000000d03fe4c,69db10850000000035021b47,61a8d58c000000001000b108,一看国内就说没用，一看国外:人类之光，对吧,2026.04.12,四川,0.0,,21,成功|观众,成功,观众,7,2,0.8994662395566149
69e47f8f000000001f007203,"2026年机器人马拉松状态，五年后再看�

",,5834.0,2,69e59e03000000001401a41e,69e4e1f0000000001401a40f,678a3fbe000000000d009c6a,哈哈，是的啊，希望未来还是人类统治地球，不希望是杀伤武器啊,2026.04.20,浙江,0.0,,29,,,,8,2,0.8989399046000336
69e481e8000000002003ad94,"

",,,2,69e499fb000000001401c80b,69e49947000000001401e835,5b9af6ed12b8bf0001982147,是呀，刚发明出来的内燃机汽车在大型马车面前看起来就是个笑话[微笑R],2026.04.19,甘肃,11.0,,34,强势|服务者,强势,服务者,8,2,0.8987959180534341
69e4551e000000001f005895,"荣耀机器人赢麻了�我觉得它表情在嘲讽我

",,816.0,2,69e5972d000000001401d42f,69e490dd000000001401e423,5ff6fbcc00000000010019e5,偶像包袱非常重、一直给粉丝跳舞打招呼、走都走了，粉丝说了句再来个，回来又开始跳了[捂脸R],2026.04.20,浙江,8.0,,45,成功|被超越者,成功,被超越者,11,2,0.8986673557043329
69e4426b000000001d01c7ed,"一个大的一个小的一个废的

",,7334.0,1,69e7fe45000000001401e001,,67d4daa7000000000a03e9de,抱歉，各位晚上好，占用了社会资源，非常抱歉，娃躺在lcu[哭惹R]一张张单子，我们实在撑不下了。跪求各位看一眼，拉一把...只是没有办法的办法了。[哭惹R][合十R],2026.04.22,山东,0.0,0.0,83,中性|观众,中性,观众,20,2,0.8982709319054984
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e4e2e2000000001401dc03,,60bdeccf0000000001004e38,抱歉，打扰了，可以点开头像拉一把。看一眼无助的农村宝妈吗[哭惹R][合十R]我只是个环卫工。每天起早贪黑去县城打扫卫生，可惜命运不公，娃还这么小。就患了重，。疾，上了水滴却远远不够[哭惹R][合十R]已经lcu.欠了费。实在没办法，哪怕给个点赞。一句加油[哭惹R][哭惹R]！！！？，,2026.04.19,山东,0.0,0.0,142,弱势|观众,弱势,观众,26,2,0.8970493071513631
69e481e8000000002003ad94,"

",,,2,69e65711000000001401a801,69e4853b000000001401b022,6360a520000000001802a3cd,丙烷或者丁烷…… 我感觉整个二氧化碳灭火器对着喷都比这安全。炸了就舒服了,2026.04.21,北京,0.0,,36,强势|服务者,强势,服务者,9,2,0.8959452431542061
69e42cc100000000220001ad,"机器人马拉松倒数第一名，萌翻了���

",,8501.0,1,69e5b297000000001401a014,,5e0830d90000000001004b85,总感觉下一秒就要摔倒了，一直到最后也没摔倒,2026.04.20,广东,0.0,0.0,21,弱势|观众,弱势,观众,6,2,0.8856240330333733
69e481e8000000002003ad94,"

",,,2,69e6032a000000001401e038,69e57c66000000001401e818,5fb4dd67000000000101fcc7,你看你又觉得别人急了，就和觉得别人都会羡慕的北京ip一样，越缺什么，越强调什么,2026.04.20,湖南,0.0,,39,强势|服务者,强势,服务者,8,2,0.8855561477896264
69e481e8000000002003ad94,"

",,,1,69ec555e00000000280315f5,,678a3399000000000d008628,看这样发展下去50年后，世界末日就要来了。,2026.04.25,湖北,1.0,0.0,21,强势|服务者,强势,服务者,7,2,0.8851132545183135
